Record ID,AuthorName,nRetracted,FirstRetractionYear,OffenseSameYear
17310,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
17674,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
17675,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
17673,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
17672,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
18075,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
18324,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
18325,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
18348,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
18897,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
18898,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
18896,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19125,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19309,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19310,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19323,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19830,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19693,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19692,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19838,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
19837,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20164,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20167,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20166,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20357,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20362,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20363,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20937,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20455,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20514,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20771,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21010,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20853,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20960,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20971,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20973,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
20972,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21051,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21052,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21053,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21055,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21093,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21092,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21140,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21493,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21506,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21663,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21662,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
21659,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
24588,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
22807,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
22806,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
22992,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
22993,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
22994,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
24589,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
24584,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
24587,83490a60e5e8773fcf834a6767114bb736a83490b9cd8065e423eb6c616b3ce9,89,2015,False
5172,7bbd097e827c8bc688ad66eb6e833e6a38dd83911ca492e1e9e4b4e3c1c0cf57,2,2016,False
18466,7bbd097e827c8bc688ad66eb6e833e6a38dd83911ca492e1e9e4b4e3c1c0cf57,2,2016,False
6298,2cf50615de483400723fb162cb08d1887efd1374ee2511d2db58add27d77259f,2,2010,False
23824,2cf50615de483400723fb162cb08d1887efd1374ee2511d2db58add27d77259f,2,2010,False
2790,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
16581,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
16580,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
16579,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
16582,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
16583,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
2659,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
938,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1119,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1130,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
607,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
608,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
609,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
476,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
475,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
478,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
15,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
16,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
29,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1440,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1442,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1441,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
2074,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
2075,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
4927,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
485,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
510,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
5023,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
5025,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
19,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
2600,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
20,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
5026,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
5024,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
30,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
189,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
17,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
2058,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
94,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1595,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1596,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
484,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1459,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1460,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1461,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1462,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1464,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1467,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1465,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1463,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1466,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1486,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1485,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
2931,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
2947,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1487,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1498,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1499,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1497,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1488,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
4463,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
4725,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
3257,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
3258,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
4727,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
4726,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1922,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
3440,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
3439,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
3441,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
3437,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
482,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1500,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
1471,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
20005,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
6003,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
8425,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
9095,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
9113,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
17538,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
17832,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
17833,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
18076,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
19020,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
20079,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
19884,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
19923,b95fe64a272d0e3b9f26947ef0b20f2dde1e525fce3d89f3edf586fa84650a35,87,2011,False
21552,4c543ae117296f3b4324d98c69ea85c3070a3d44feb24f98e82a5adfba5be204,2,2018,False
21131,4c543ae117296f3b4324d98c69ea85c3070a3d44feb24f98e82a5adfba5be204,2,2018,False
17311,b84200c82e4f78e6a8788755f779b5006ff8d496bac986a3cf83284d95acb2bd,2,2008,False
975,b84200c82e4f78e6a8788755f779b5006ff8d496bac986a3cf83284d95acb2bd,2,2008,False
5232,8eb4db834a0c50b4ee8565c69f811f660fb537d725d87a52c21bb691465b2192,2,2009,False
5986,8eb4db834a0c50b4ee8565c69f811f660fb537d725d87a52c21bb691465b2192,2,2009,False
926,a5ee9a0c740bfcb03021f6a279c5fb66ca42b67b37fb6df7a36273e5cbb5d0dd,4,2012,False
930,a5ee9a0c740bfcb03021f6a279c5fb66ca42b67b37fb6df7a36273e5cbb5d0dd,4,2012,False
929,a5ee9a0c740bfcb03021f6a279c5fb66ca42b67b37fb6df7a36273e5cbb5d0dd,4,2012,False
3013,a5ee9a0c740bfcb03021f6a279c5fb66ca42b67b37fb6df7a36273e5cbb5d0dd,4,2012,False
1077,2601dc2fc4650899f76012c78612ff4ae8cc300237e38de99ebc075dae0dae64,3,2009,False
4281,2601dc2fc4650899f76012c78612ff4ae8cc300237e38de99ebc075dae0dae64,3,2009,False
20678,2601dc2fc4650899f76012c78612ff4ae8cc300237e38de99ebc075dae0dae64,3,2009,False
18705,ffbdc2f9b8572515b46e8d3485b5996e7b93e2d87b20055f2d39bbe1c88f27e1,2,2013,False
907,ffbdc2f9b8572515b46e8d3485b5996e7b93e2d87b20055f2d39bbe1c88f27e1,2,2013,False
19293,8366427fe14d52015cb34c79ebc874efbdef74f3ce52ee54248768c21ca60bd3,6,2018,False
19292,8366427fe14d52015cb34c79ebc874efbdef74f3ce52ee54248768c21ca60bd3,6,2018,False
19294,8366427fe14d52015cb34c79ebc874efbdef74f3ce52ee54248768c21ca60bd3,6,2018,False
21449,8366427fe14d52015cb34c79ebc874efbdef74f3ce52ee54248768c21ca60bd3,6,2018,False
21626,8366427fe14d52015cb34c79ebc874efbdef74f3ce52ee54248768c21ca60bd3,6,2018,False
22983,8366427fe14d52015cb34c79ebc874efbdef74f3ce52ee54248768c21ca60bd3,6,2018,False
2440,1ce3612a049b65aaf12a6a0addd9d058dd5302c61c7238b27ebbd71cc8ca5f63,2,2006,False
1875,1ce3612a049b65aaf12a6a0addd9d058dd5302c61c7238b27ebbd71cc8ca5f63,2,2006,False
6468,43a8aeb3270378bd12dd76696f6bdaac5577d19185c39ec149f2cff02d43cd73,4,2012,False
4592,43a8aeb3270378bd12dd76696f6bdaac5577d19185c39ec149f2cff02d43cd73,4,2012,False
20838,43a8aeb3270378bd12dd76696f6bdaac5577d19185c39ec149f2cff02d43cd73,4,2012,False
24162,43a8aeb3270378bd12dd76696f6bdaac5577d19185c39ec149f2cff02d43cd73,4,2012,False
21178,5b892bda87a60faa0f2ec1dc0dfd1358ba0976ff4b5a2d9dad8797bc9e05a004,2,2019,False
24477,5b892bda87a60faa0f2ec1dc0dfd1358ba0976ff4b5a2d9dad8797bc9e05a004,2,2019,False
17332,9ddfd06cef6cd2bb9eff8ae6d81c6e19c79390ffbc2f19ed5ec0b7a038ae26ef,2,2018,False
21314,9ddfd06cef6cd2bb9eff8ae6d81c6e19c79390ffbc2f19ed5ec0b7a038ae26ef,2,2018,False
4594,b92a29694802fc4289738f96c167bf9b067a19b62a456bfb1e1f9b2dfecd20e6,3,2016,False
4593,b92a29694802fc4289738f96c167bf9b067a19b62a456bfb1e1f9b2dfecd20e6,3,2016,False
21023,b92a29694802fc4289738f96c167bf9b067a19b62a456bfb1e1f9b2dfecd20e6,3,2016,False
20804,ebc09595303cdf57ffde625d88c00537cf631089dc48df1de0f663ef0d49e765,2,2019,False
25233,ebc09595303cdf57ffde625d88c00537cf631089dc48df1de0f663ef0d49e765,2,2019,False
11119,d11eea811b990d4823e0c6cbbf66ccfffd3166bfcc803beb2fcc8d10baf16ca1,3,2017,False
20484,d11eea811b990d4823e0c6cbbf66ccfffd3166bfcc803beb2fcc8d10baf16ca1,3,2017,False
21475,d11eea811b990d4823e0c6cbbf66ccfffd3166bfcc803beb2fcc8d10baf16ca1,3,2017,False
2741,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
3056,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
112,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
17939,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
18005,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
19800,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
21300,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
22496,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
24126,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
24065,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
24843,1acde5cf0ec7d23f56e58f739a80ed02709d8891d7dd9b3ddb54d2493d070822,11,2012,False
4422,6f0e8d6e68abdd5a92d9ff21c3db087f25877d9545b0805bc0c8c092cb361778,2,2016,False
22851,6f0e8d6e68abdd5a92d9ff21c3db087f25877d9545b0805bc0c8c092cb361778,2,2016,False
3937,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
6109,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
2030,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
18244,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
2710,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
717,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
2886,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
6444,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
9059,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
12295,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
19480,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
20090,4c828f252129eaa4503f47479789119ea807ac1e1a2159cbf9e61d71a008bdb2,12,2012,False
4420,1695d78c7e554aee9a0b975319bd455d27fdceeff20285d4730b0bc9beef1a7e,2,2015,False
20479,1695d78c7e554aee9a0b975319bd455d27fdceeff20285d4730b0bc9beef1a7e,2,2015,False
17877,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
6507,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
3472,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
5915,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
10835,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
19155,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
21387,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
22316,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
23015,6a15d6b50c3f7969a737077b08c2191333353e06caf211ef29d983ffe9a6098b,9,2010,False
3973,c16ac6dea2b4046db4df4619ca471c68d3dd00e6683cef66698b436a1e18a3c2,4,2010,False
7022,c16ac6dea2b4046db4df4619ca471c68d3dd00e6683cef66698b436a1e18a3c2,4,2010,False
18832,c16ac6dea2b4046db4df4619ca471c68d3dd00e6683cef66698b436a1e18a3c2,4,2010,False
24517,c16ac6dea2b4046db4df4619ca471c68d3dd00e6683cef66698b436a1e18a3c2,4,2010,False
1987,3cf25ca32b9d525e94f8eadf003feb0b37b9487b3581fcf716830e6759884b72,2,2015,False
24515,3cf25ca32b9d525e94f8eadf003feb0b37b9487b3581fcf716830e6759884b72,2,2015,False
334,7e1e1609503f2c610fa2afe313d2208e08d55dda93965b8cb714ae29f7e51254,2,2010,False
431,7e1e1609503f2c610fa2afe313d2208e08d55dda93965b8cb714ae29f7e51254,2,2010,False
1552,2612dba3b50225935d691610f86a6bdc49d8994c8d7b0e66101415e5175dac9e,2,2015,False
20980,2612dba3b50225935d691610f86a6bdc49d8994c8d7b0e66101415e5175dac9e,2,2015,False
17193,4a69a4ef3428557d87eba7078d5b3088dad28d65a72bc6f4c30dc50aabd9298f,3,2013,False
6269,4a69a4ef3428557d87eba7078d5b3088dad28d65a72bc6f4c30dc50aabd9298f,3,2013,False
21685,4a69a4ef3428557d87eba7078d5b3088dad28d65a72bc6f4c30dc50aabd9298f,3,2013,False
1614,1ef12f17789fe739b442b69c435894c67a091ec62910b3468ab8bd06525a970e,6,2015,False
16332,1ef12f17789fe739b442b69c435894c67a091ec62910b3468ab8bd06525a970e,6,2015,False
18683,1ef12f17789fe739b442b69c435894c67a091ec62910b3468ab8bd06525a970e,6,2015,False
18682,1ef12f17789fe739b442b69c435894c67a091ec62910b3468ab8bd06525a970e,6,2015,False
18684,1ef12f17789fe739b442b69c435894c67a091ec62910b3468ab8bd06525a970e,6,2015,False
20462,1ef12f17789fe739b442b69c435894c67a091ec62910b3468ab8bd06525a970e,6,2015,False
81,c3b4e354a0b3061107e3a989324061ebb3f051288672c7b99f553044cf4e83c4,2,2012,False
19749,c3b4e354a0b3061107e3a989324061ebb3f051288672c7b99f553044cf4e83c4,2,2012,False
25518,9d697fe8581d5c36ee3bb8297560ec206159d74572fd07aefef8e051c7fb6604,4,2011,False
5709,9d697fe8581d5c36ee3bb8297560ec206159d74572fd07aefef8e051c7fb6604,4,2011,False
24081,9d697fe8581d5c36ee3bb8297560ec206159d74572fd07aefef8e051c7fb6604,4,2011,False
24860,9d697fe8581d5c36ee3bb8297560ec206159d74572fd07aefef8e051c7fb6604,4,2011,False
18554,fb291ef79312c0567f1e04635ed6cad81bc142f9013524d3ad9f0b14b0197984,5,2007,False
18757,fb291ef79312c0567f1e04635ed6cad81bc142f9013524d3ad9f0b14b0197984,5,2007,False
1268,fb291ef79312c0567f1e04635ed6cad81bc142f9013524d3ad9f0b14b0197984,5,2007,False
4390,fb291ef79312c0567f1e04635ed6cad81bc142f9013524d3ad9f0b14b0197984,5,2007,False
24372,fb291ef79312c0567f1e04635ed6cad81bc142f9013524d3ad9f0b14b0197984,5,2007,False
7064,da91c22233b4ba78d4b36c42354d3509bfa3e0b4298ab88b3a142835b99d127d,2,2016,False
16209,da91c22233b4ba78d4b36c42354d3509bfa3e0b4298ab88b3a142835b99d127d,2,2016,False
16760,6d3231087824f04af226870bd007500ecb0117257d16f1ce492c156a45306baf,5,2018,False
18355,6d3231087824f04af226870bd007500ecb0117257d16f1ce492c156a45306baf,5,2018,False
20258,6d3231087824f04af226870bd007500ecb0117257d16f1ce492c156a45306baf,5,2018,False
20896,6d3231087824f04af226870bd007500ecb0117257d16f1ce492c156a45306baf,5,2018,False
22481,6d3231087824f04af226870bd007500ecb0117257d16f1ce492c156a45306baf,5,2018,False
2870,48fa09e89616015105896afa179228efe1b2b253ec578d34af8d00a27f2f9d45,4,2012,False
